transaction_id,account_id,customer_code,transaction_date,transaction_type,transaction_desc,amount,balance,channel_txn,status_txn,TRAN_AMT_ACY,TRAN_AMT_LCY,currency
TXN00000028,60,CIF000028,2024-03-21,Interest Withdrawal,"Rút lãi tiết kiệm 26,926,898 VND",26926898.45,213952683.33,branch,Declined,26926898.45,26926898.45,VND
TXN00000029,60,CIF000028,2024-03-30,Principal Withdrawal,"Rút gốc tiết kiệm 50,756,096 VND",50756095.67,163196587.66,atm,Posted,50756095.67,50756095.67,VND
TXN00000030,60,CIF000028,2024-04-06,Deposit,"Nộp tiền mặt tại quầy 29,676,952 VND",29676952.07,192873539.73,branch,Posted,29676952.07,29676952.07,VND
TXN00000031,60,CIF000028,2024-04-17,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 14,650,208 VND",14650207.63,207523747.36,atm,Posted,14650207.63,14650207.63,VND
TXN00000032,60,CIF000028,2024-04-28,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 32,226,928 VND",32226928.36,239750675.73,mobile/internet,Posted,32226928.36,32226928.36,VND
TXN00000033,60,CIF000028,2024-04-28,Fund Transfer,"Chuyển khoản nội bộ 48,619,608 VND",48619608.18,288370283.91,mobile/internet,Posted,48619608.18,48619608.18,VND
TXN00000034,60,CIF000028,2024-06-02,Deposit,"Gửi tiền tiết kiệm 48,644,980 USD",48644979.53,337015263.44,mobile/internet,Posted,48644979.53,1216124488.37,USD
TXN00000035,60,CIF000028,2024-06-08,Interest Withdrawal,"Rút lãi tiết kiệm 47,770,076 VND",47770076.1,289245187.34,atm,Posted,47770076.1,47770076.1,VND
TXN00000036,60,CIF000028,2024-06-29,Fund Transfer,"Chuyển khoản nội bộ 7,982,814 VND",7982813.91,297228001.25,branch,Posted,7982813.91,7982813.91,VND
TXN00000037,60,CIF000028,2024-06-29,Deposit,"Nộp tiền mặt tại quầy 12,180,246 VND",12180246.47,309408247.71,mobile/internet,Posted,12180246.47,12180246.47,VND
TXN00000038,60,CIF000028,2024-07-04,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 37,156,415 VND",37156414.67,346564662.38,branch,Posted,37156414.67,37156414.67,VND
TXN00000039,60,CIF000028,2024-07-05,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 7,660,254 VND",7660253.8,338904408.58,mobile/internet,Posted,7660253.8,7660253.8,VND
TXN00000040,60,CIF000028,2024-07-05,Principal Withdrawal,"Rút gốc tiết kiệm 6,372,703 VND",6372703.18,332531705.41,atm,Posted,6372703.18,6372703.18,VND
TXN00000041,60,CIF000028,2024-07-13,Deposit,"Gửi tiền tiết kiệm 16,925,663 USD",16925662.81,349457368.22,branch,Posted,16925662.81,423141570.29,USD
TXN00000042,60,CIF000028,2024-07-15,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 29,010,623 VND",29010623.08,378467991.3,mobile/internet,Posted,29010623.08,29010623.08,VND
TXN00000043,60,CIF000028,2024-07-17,Deposit,"Nộp tiền mặt tại quầy 35,939,402 VND",35939402.15,414407393.45,atm,Pending,35939402.15,35939402.15,VND
TXN00000044,60,CIF000028,2024-08-24,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 7,524,075 USD",7524074.67,421931468.11,mobile/internet,Pending,7524074.67,188101866.66,USD
TXN00000045,60,CIF000028,2024-08-27,Interest Withdrawal,"Rút lãi tiết kiệm 29,902,712 VND",29902712.16,392028755.95,mobile/internet,Posted,29902712.16,29902712.16,VND
TXN00000046,60,CIF000028,2024-08-30,Deposit,"Gửi tiền tiết kiệm 5,448,938 VND",5448937.86,397477693.82,branch,Posted,5448937.86,5448937.86,VND
TXN00000047,60,CIF000028,2024-09-25,Deposit,"Gửi tiền tiết kiệm 11,145,267 EUR",11145267.19,408622961.01,branch,Declined,11145267.19,334358015.66,EUR
TXN00000048,60,CIF000028,2024-09-25,Interest Withdrawal,"Rút lãi tiết kiệm 10,632,962 VND",10632961.87,397989999.14,mobile/internet,Posted,10632961.87,10632961.87,VND
TXN00000049,60,CIF000028,2024-10-18,Deposit,"Nộp tiền mặt tại quầy 14,188,724 VND",14188723.56,412178722.7,branch,Pending,14188723.56,14188723.56,VND
TXN00000050,60,CIF000028,2024-10-25,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 34,478,869 VND",34478868.94,446657591.64,mobile/internet,Posted,34478868.94,34478868.94,VND
TXN00000051,60,CIF000028,2024-10-26,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 38,456,668 VND",38456668.06,485114259.69,atm,Posted,38456668.06,38456668.06,VND
TXN00000052,60,CIF000028,2024-11-17,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 26,328,245 VND",26328244.75,511442504.44,atm,Posted,26328244.75,26328244.75,VND
TXN00000053,60,CIF000028,2024-11-19,Deposit,"Gửi tiền tiết kiệm 42,127,365 VND",42127365.25,553569869.69,atm,Posted,42127365.25,42127365.25,VND
TXN00000054,60,CIF000028,2025-01-23,Deposit,"Gửi tiền tiết kiệm 9,177,934 VND",9177933.7,562747803.39,mobile/internet,Posted,9177933.7,9177933.7,VND
TXN00000055,60,CIF000028,2025-01-28,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 15,544,550 VND",15544549.68,547203253.71,branch,Posted,15544549.68,15544549.68,VND
TXN00000056,60,CIF000028,2025-02-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 40,902,634 VND",40902633.61,588105887.33,mobile/internet,Posted,40902633.61,40902633.61,VND
TXN00000057,60,CIF000028,2025-02-17,Deposit,"Gửi tiền tiết kiệm 23,929,982 VND",23929981.69,612035869.02,atm,Pending,23929981.69,23929981.69,VND
TXN00000058,60,CIF000028,2025-02-19,Deposit,"Gửi tiền tiết kiệm 34,319,555 VND",34319555.47,646355424.49,atm,Posted,34319555.47,34319555.47,VND
TXN00000059,60,CIF000028,2025-02-27,Interest Withdrawal,"Rút lãi tiết kiệm 11,722,870 VND",11722869.85,634632554.64,branch,Posted,11722869.85,11722869.85,VND
TXN00000060,60,CIF000028,2025-03-14,Deposit,"Nộp tiền mặt tại quầy 9,759,591 VND",9759591.33,644392145.97,mobile/internet,Posted,9759591.33,9759591.33,VND
TXN00000061,60,CIF000028,2025-03-29,Deposit,"Nộp tiền mặt tại quầy 12,682,829 VND",12682828.91,657074974.89,atm,Declined,12682828.91,12682828.91,VND
TXN00000062,60,CIF000028,2025-04-03,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 16,488,467 VND",16488466.65,673563441.53,branch,Posted,16488466.65,16488466.65,VND
TXN00000063,60,CIF000028,2025-04-20,Fund Transfer,"Chuyển khoản nội bộ 49,960,727 USD",49960727.12,723524168.65,branch,Posted,49960727.12,1249018177.88,USD
TXN00000064,60,CIF000028,2025-04-29,Deposit,"Gửi tiền tiết kiệm 28,002,733 VND",28002733.06,751526901.7,branch,Posted,28002733.06,28002733.06,VND
TXN00000065,60,CIF000028,2025-05-18,Interest Withdrawal,"Chi trả lãi định kỳ 27,261,072 VND",27261072.1,724265829.6,branch,Posted,27261072.1,27261072.1,VND
TXN00000066,60,CIF000028,2025-05-26,Deposit,"Gửi tiền tiết kiệm 23,164,877 VND",23164876.52,747430706.12,branch,Posted,23164876.52,23164876.52,VND
TXN00000067,60,CIF000028,2025-05-29,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 42,512,258 VND",42512257.54,789942963.66,mobile/internet,Posted,42512257.54,42512257.54,VND
TXN00000068,60,CIF000028,2025-06-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 25,207,132 EUR",25207131.71,815150095.37,branch,Posted,25207131.71,756213951.3,EUR
TXN00000069,60,CIF000028,2025-06-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,335,251 VND",19335250.91,834485346.28,mobile/internet,Posted,19335250.91,19335250.91,VND
TXN00000070,60,CIF000028,2025-07-17,Deposit,"Gửi tiền tiết kiệm 13,968,584 VND",13968583.67,848453929.95,branch,Posted,13968583.67,13968583.67,VND
TXN00000071,60,CIF000028,2025-07-19,Principal Withdrawal,"Rút gốc tiết kiệm 9,219,130 VND",9219130.24,839234799.71,mobile/internet,Pending,9219130.24,9219130.24,VND
TXN00000072,60,CIF000028,2025-07-28,Fund Transfer,"Chuyển khoản nội bộ 16,190,007 VND",16190006.96,855424806.67,branch,Declined,16190006.96,16190006.96,VND
TXN00000073,60,CIF000028,2025-08-05,Deposit,"Nộp tiền mặt tại quầy 32,548,389 VND",32548389.44,887973196.11,branch,Posted,32548389.44,32548389.44,VND
TXN00000074,60,CIF000028,2025-08-15,Interest Withdrawal,"Rút lãi tiết kiệm 12,564,329 VND",12564328.79,875408867.32,branch,Declined,12564328.79,12564328.79,VND
TXN00000075,60,CIF000028,2025-08-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 41,917,999 VND",41917999.06,917326866.38,atm,Posted,41917999.06,41917999.06,VND
TXN00000076,60,CIF000028,2025-08-16,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 40,785,750 VND",40785750.21,876541116.16,branch,Posted,40785750.21,40785750.21,VND
TXN00000077,60,CIF000028,2025-09-25,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 47,426,124 USD",47426123.68,923967239.84,branch,Posted,47426123.68,1185653092.05,USD
TXN00000001,61,CIF000029,2023-06-26,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 104,452,825 VND",104452825.19,104452825.19,mobile/internet,Posted,104452825.19,104452825.19,VND
TXN00000002,61,CIF000029,2023-06-27,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 54,495,699 VND",54495699.09,158948524.28,branch,Posted,54495699.09,54495699.09,VND
TXN00000003,61,CIF000029,2023-06-28,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 92,507,533 USD",92507532.89,251456057.17,atm,Posted,92507532.89,2312688322.24,USD
TXN00000004,61,CIF000029,2023-07-03,Deposit,"Gửi tiền tiết kiệm 116,242,513 VND",116242512.85,367698570.02,mobile/internet,Pending,116242512.85,116242512.85,VND
TXN00000005,61,CIF000029,2023-07-05,Deposit,"Nộp tiền mặt tại quầy 90,049,484 VND",90049484.24,457748054.26,mobile/internet,Posted,90049484.24,90049484.24,VND
TXN00000006,61,CIF000029,2023-07-10,Deposit,"Gửi tiền tiết kiệm 165,498,653 USD",165498653.28,623246707.54,branch,Posted,165498653.28,4137466332.1,USD
TXN00000007,61,CIF000029,2023-07-14,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 147,892,739 VND",147892739.13,771139446.67,branch,Posted,147892739.13,147892739.13,VND
TXN00000008,61,CIF000029,2023-07-14,Deposit,"Nộp tiền mặt tại quầy 195,221,897 VND",195221897.22,966361343.89,atm,Posted,195221897.22,195221897.22,VND
TXN00000009,61,CIF000029,2023-07-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 101,997,593 USD",101997592.86,1068358936.75,atm,Posted,101997592.86,2549939821.5,USD
TXN00000010,61,CIF000029,2023-07-17,Deposit,"Gửi tiền tiết kiệm 185,725,175 VND",185725175.37,1254084112.12,atm,Posted,185725175.37,185725175.37,VND
TXN00000011,61,CIF000029,2023-07-17,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 111,737,875 VND",111737874.87,1365821986.99,mobile/internet,Posted,111737874.87,111737874.87,VND
TXN00000012,61,CIF000029,2023-07-23,Interest Withdrawal,"Chi trả lãi định kỳ 1,732,379 VND",1732378.58,1364089608.41,branch,Declined,1732378.58,1732378.58,VND
TXN00000013,61,CIF000029,2023-07-29,Interest Withdrawal,"Chi trả lãi định kỳ 34,492,904 USD",34492903.59,1329596704.82,branch,Posted,34492903.59,862322589.84,USD
TXN00000014,61,CIF000029,2023-07-31,Deposit,"Gửi tiền tiết kiệm 134,669,122 VND",134669122.12,1464265826.94,atm,Posted,134669122.12,134669122.12,VND
TXN00000015,61,CIF000029,2023-08-10,Interest Withdrawal,"Rút lãi tiết kiệm 11,453,156 VND",11453156.16,1452812670.78,atm,Posted,11453156.16,11453156.16,VND
TXN00000016,61,CIF000029,2023-08-18,Interest Withdrawal,"Rút lãi tiết kiệm 5,796,879 VND",5796878.98,1447015791.8,mobile/internet,Pending,5796878.98,5796878.98,VND
TXN00000017,61,CIF000029,2023-08-24,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 18,621,841 VND",18621841.41,1428393950.38,branch,Posted,18621841.41,18621841.41,VND
TXN00000018,61,CIF000029,2023-08-24,Interest Withdrawal,"Rút lãi tiết kiệm 11,870,798 VND",11870797.64,1416523152.74,branch,Posted,11870797.64,11870797.64,VND
TXN00000019,61,CIF000029,2023-08-25,Fund Transfer,"Chuyển khoản nội bộ 38,094,284 VND",38094284.19,1454617436.94,atm,Posted,38094284.19,38094284.19,VND
TXN00000020,61,CIF000029,2023-08-28,Deposit,"Gửi tiền tiết kiệm 107,275,350 VND",107275350.08,1561892787.02,atm,Posted,107275350.08,107275350.08,VND
TXN00000021,61,CIF000029,2023-08-28,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 23,853,286 VND",23853286.39,1585746073.41,branch,Posted,23853286.39,23853286.39,VND
TXN00000022,61,CIF000029,2023-09-01,Interest Withdrawal,"Rút lãi tiết kiệm 21,974,324 VND",21974324.03,1563771749.38,atm,Posted,21974324.03,21974324.03,VND
TXN00000023,61,CIF000029,2023-09-10,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 123,772,714 VND",123772713.74,1687544463.12,mobile/internet,Posted,123772713.74,123772713.74,VND
TXN00000024,61,CIF000029,2023-09-12,Interest Withdrawal,"Rút lãi tiết kiệm 20,971,055 VND",20971054.74,1666573408.38,atm,Posted,20971054.74,20971054.74,VND
TXN00000025,61,CIF000029,2023-09-15,Fund Transfer,"Chuyển khoản nội bộ 35,068,033 VND",35068032.76,1701641441.14,atm,Declined,35068032.76,35068032.76,VND
TXN00000026,61,CIF000029,2023-09-25,Fund Transfer,"Chuyển khoản nội bộ 36,661,657 VND",36661656.81,1738303097.95,atm,Posted,36661656.81,36661656.81,VND
TXN00000027,61,CIF000029,2023-10-12,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 25,521,942 VND",25521941.9,1712781156.05,branch,Posted,25521941.9,25521941.9,VND
TXN00000028,61,CIF000029,2023-10-15,Fee Transaction,"Phí sao kê 49,780 USD",49779.81,1712731376.25,atm,Posted,49779.81,1244495.13,USD
TXN00000029,61,CIF000029,2023-10-29,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 26,018,669 VND",26018668.54,1738750044.79,mobile/internet,Posted,26018668.54,26018668.54,VND
TXN00000030,61,CIF000029,2023-11-01,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 52,256,710 VND",52256710.12,1791006754.91,mobile/internet,Posted,52256710.12,52256710.12,VND
TXN00000031,61,CIF000029,2023-11-03,Fee Transaction,"Phí sao kê 60,906 EUR",60906.28,1790945848.64,mobile/internet,Posted,60906.28,1827188.33,EUR
TXN00000032,61,CIF000029,2023-11-12,Deposit,"Nộp tiền mặt tại quầy 171,754,254 VND",171754253.89,1962700102.53,atm,Posted,171754253.89,171754253.89,VND
TXN00000033,61,CIF000029,2023-11-16,Fund Transfer,"Chuyển khoản nội bộ 29,645,769 USD",29645768.94,1992345871.46,mobile/internet,Pending,29645768.94,741144223.48,USD
TXN00000034,61,CIF000029,2023-11-20,Deposit,"Nộp tiền mặt tại quầy 140,690,187 VND",140690187.07,2133036058.54,mobile/internet,Posted,140690187.07,140690187.07,VND
TXN00000035,61,CIF000029,2023-11-22,Interest Withdrawal,"Rút lãi tiết kiệm 4,385,291 VND",4385291.19,2128650767.35,atm,Posted,4385291.19,4385291.19,VND
TXN00000036,61,CIF000029,2023-11-24,Interest Withdrawal,"Rút lãi tiết kiệm 11,404,220 VND",11404220.05,2117246547.29,mobile/internet,Posted,11404220.05,11404220.05,VND
TXN00000037,61,CIF000029,2023-12-02,Interest Withdrawal,"Chi trả lãi định kỳ 5,263,687 VND",5263687.48,2111982859.81,mobile/internet,Posted,5263687.48,5263687.48,VND
TXN00000038,61,CIF000029,2023-12-05,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 38,792,090 VND",38792090.36,2073190769.45,branch,Pending,38792090.36,38792090.36,VND
TXN00000039,61,CIF000029,2023-12-09,Principal Withdrawal,"Rút gốc tiết kiệm 46,369,714 VND",46369714.43,2026821055.02,mobile/internet,Posted,46369714.43,46369714.43,VND
TXN00000040,61,CIF000029,2023-12-10,Interest Withdrawal,"Chi trả lãi định kỳ 22,578,239 VND",22578238.74,2004242816.28,atm,Posted,22578238.74,22578238.74,VND
TXN00000041,61,CIF000029,2023-12-15,Interest Withdrawal,"Rút lãi tiết kiệm 18,948,970 USD",18948969.78,1985293846.5,mobile/internet,Posted,18948969.78,473724244.45,USD
TXN00000042,61,CIF000029,2023-12-17,Principal Withdrawal,"Rút gốc tiết kiệm 49,786,385 VND",49786384.62,1935507461.88,mobile/internet,Posted,49786384.62,49786384.62,VND
TXN00000001,62,CIF000029,2025-02-23,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 38,042,395 VND",38042395.26,0.0,mobile/internet,Posted,38042395.26,38042395.26,VND
TXN00000002,62,CIF000029,2025-02-28,Fund Transfer,"Chuyển khoản nội bộ 43,043,045 VND",43043045.17,43043045.17,branch,Posted,43043045.17,43043045.17,VND
TXN00000003,62,CIF000029,2025-03-03,Interest Withdrawal,"Rút lãi tiết kiệm 13,051,546 VND",13051546.38,29991498.79,atm,Posted,13051546.38,13051546.38,VND
TXN00000004,62,CIF000029,2025-03-04,Deposit,"Gửi tiền tiết kiệm 133,716,756 VND",133716756.32,163708255.12,atm,Posted,133716756.32,133716756.32,VND
TXN00000005,62,CIF000029,2025-03-05,Fund Transfer,"Chuyển khoản nội bộ 31,943,494 VND",31943493.55,195651748.67,mobile/internet,Posted,31943493.55,31943493.55,VND
TXN00000006,62,CIF000029,2025-03-06,Deposit,"Gửi tiền tiết kiệm 132,878,722 VND",132878721.53,328530470.2,branch,Posted,132878721.53,132878721.53,VND
TXN00000007,62,CIF000029,2025-03-07,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 151,526,916 USD",151526915.95,480057386.15,branch,Posted,151526915.95,3788172898.69,USD
TXN00000008,62,CIF000029,2025-03-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,870,227 VND",39870226.98,519927613.13,atm,Posted,39870226.98,39870226.98,VND
TXN00000009,62,CIF000029,2025-03-14,Fund Transfer,"Chuyển khoản nội bộ 30,184,619 VND",30184618.93,550112232.07,mobile/internet,Posted,30184618.93,30184618.93,VND
TXN00000010,62,CIF000029,2025-03-17,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 40,297,016 VND",40297015.8,590409247.87,branch,Pending,40297015.8,40297015.8,VND
TXN00000011,62,CIF000029,2025-03-18,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 13,736,960 VND",13736959.52,604146207.38,mobile/internet,Posted,13736959.52,13736959.52,VND
TXN00000012,62,CIF000029,2025-03-18,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 108,605,461 VND",108605460.73,712751668.11,atm,Posted,108605460.73,108605460.73,VND
TXN00000013,62,CIF000029,2025-03-19,Fund Transfer,"Chuyển khoản nội bộ 16,681,172 VND",16681171.94,729432840.05,mobile/internet,Posted,16681171.94,16681171.94,VND
TXN00000014,62,CIF000029,2025-03-21,Fund Transfer,"Chuyển khoản nội bộ 7,983,195 VND",7983194.92,737416034.98,mobile/internet,Posted,7983194.92,7983194.92,VND
TXN00000015,62,CIF000029,2025-03-31,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 63,416,403 VND",63416403.15,800832438.12,mobile/internet,Posted,63416403.15,63416403.15,VND
TXN00000016,62,CIF000029,2025-04-02,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 7,216,702 VND",7216702.19,793615735.93,mobile/internet,Posted,7216702.19,7216702.19,VND
TXN00000017,62,CIF000029,2025-04-12,Interest Withdrawal,"Rút lãi tiết kiệm 8,787,001 VND",8787001.26,784828734.67,mobile/internet,Posted,8787001.26,8787001.26,VND
TXN00000018,62,CIF000029,2025-04-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 29,382,319 VND",29382318.92,814211053.59,mobile/internet,Posted,29382318.92,29382318.92,VND
TXN00000019,62,CIF000029,2025-04-14,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 160,788,531 VND",160788530.96,974999584.55,mobile/internet,Posted,160788530.96,160788530.96,VND
TXN00000020,62,CIF000029,2025-04-22,Interest Withdrawal,"Chi trả lãi định kỳ 8,323,538 VND",8323538.24,966676046.3,atm,Posted,8323538.24,8323538.24,VND
TXN00000021,62,CIF000029,2025-05-01,Fund Transfer,"Chuyển khoản nội bộ 37,081,181 VND",37081181.11,1003757227.42,branch,Posted,37081181.11,37081181.11,VND
TXN00000022,62,CIF000029,2025-05-07,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 64,020,860 VND",64020859.83,1067778087.24,mobile/internet,Posted,64020859.83,64020859.83,VND
TXN00000023,62,CIF000029,2025-05-29,Principal Withdrawal,"Rút gốc tiết kiệm 26,540,646 VND",26540645.52,1041237441.72,branch,Posted,26540645.52,26540645.52,VND
